reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
67c7b463-f6a6-4778-99df-328b7f0eeb8b,Jayven Baccay,https://play-lh.googleusercontent.com/a-/ALV-UjV6BgSLZ6KBV_Kiw2nFE1o3pPVAZtOqiAr4QATdM17diYI,The app keeps on crashing everytime there's an order!!,1,0,,2024-03-16 18:48:06,,,
660d3ab9-98be-4b58-ac57-cb86558ff2da,Khan Khan,https://play-lh.googleusercontent.com/a/ACg8ocIncf2LEy-cpv9OWxDp0QoM6qDHY6EoSw-KyZWe-ePh=mo,Always issues,1,0,v4.2411.3,2024-03-16 18:10:02,,,v4.2411.3
4871263a-f061-4590-8a97-5c046fe88bcf,Daniel Malapira,https://play-lh.googleusercontent.com/a-/ALV-UjXXJ8yDNIY1EGIhoXToF101aVjTaaqBaXYcR_aehxgBhfU,"I got an amount of 2400 pesos paid by a customer, I was cash blocked and you restricted my account. When I paid the balance amount in the Foodpanda wallet because I was restricted, after I finished paying everything in my balance, you deleted my schedule. how can I be on duty again if you removed me? adjust the restricted in the system, when the account is restricted the schedule is automatically lost. how If the customer pays a huge amount of money then I am restricted how can I work again.",1,0,v4.2411.3,2024-03-16 17:35:50,,,v4.2411.3
a7ac7721-e31e-48f0-988f-c2f523e2b1dc,md Juyel,https://play-lh.googleusercontent.com/a/ACg8ocKrySdpjVU1o8raB-2C2gLDNi-3p8-IOwtmNDZdIdY0=mo,good 👍,5,0,v4.2411.3,2024-03-16 16:54:52,,,v4.2411.3
f596a1ae-32c8-4dd7-9024-f2d4b162afc3,محمد Saleem,https://play-lh.googleusercontent.com/a/ACg8ocIUz33DJXj3RRUE1LmAOk-0FMo2s41ekZaugepgaCrs=mo,This is latest cheap version.Very bad features..old version is good.😡😡,1,0,v4.2411.3,2024-03-16 16:27:41,,,v4.2411.3
83e5ac41-7317-4abc-b730-a9c37ac82104,Muhammad Asif,https://play-lh.googleusercontent.com/a-/ALV-UjVQud0dd4FRknIuKnMUxXCya9sPMid7WnzbZuGGm3eAsAw,"This app's new version is useless, not a useful because it is not showing heat map Red dot Areas for picking orders.",1,0,v4.2411.3,2024-03-16 15:37:26,,,v4.2411.3
422ada51-574d-4eac-a890-2aff7eca6d61,renerio Balinado jr,https://play-lh.googleusercontent.com/a-/ALV-UjVv6DN03BKdnTbZ3LdpXTZ_XXwq_zTfzz6L4lAtLbEZEDI,Nice,5,0,v4.2411.3,2024-03-16 12:29:26,,,v4.2411.3
a0c04bd7-97b0-4550-a689-39c1f4aeee3f,Naw History,https://play-lh.googleusercontent.com/a/ACg8ocJ_3bKBrCJr3GdeoY_J_Kzm-U1yx8SOqagw-ozlkz11fA=mo,good,5,0,v4.2307.0,2024-03-16 11:46:48,,,v4.2307.0
57537485-e0ff-4569-aa74-550f7c8ee579,jk Sang,https://play-lh.googleusercontent.com/a/ACg8ocIZARzQxeQ0ijDaSNqwdzMlVtXvQca2nplufGcKUA_Y=mo,"Worst app ever, it takes soo long to update",1,1,v4.2351.0,2024-03-16 10:10:42,,,v4.2351.0
e2eb3689-a754-4fd8-be9f-beb11ef7345f,"JIMENEZ, BERNARDO JR L.",https://play-lh.googleusercontent.com/a-/ALV-UjWLuSQVLzMjNvo2mTGc2l7TOdXRxEOX5H0BCaHJuk-ZSFc,"fare is not fair enough for the hardwork of a rider, please be considerate to the fellow riders and dont tax it out all the fare percentage that the apps is only benefits for it.",1,0,v4.2411.3,2024-03-16 00:25:57,,,v4.2411.3
f3f834c9-8fe9-47dc-af23-f12ea6a13674,MD Sagor Mia,https://play-lh.googleusercontent.com/a-/ALV-UjXjRFBoH5jqu6zAc8bcEqeOzfgH5Cec4vnGzTLfy5hQ82s,good,5,0,v4.2411.3,2024-03-15 23:57:09,,,v4.2411.3
23cf488e-7633-43aa-8b01-7ec8d010384f,Ahmad Muhammad,https://play-lh.googleusercontent.com/a/ACg8ocIvvlaCuNQKlRqxM9MC19n9wXaDAzNk5GNzIryuH5gi=mo,Worst app ever !!!!,1,0,,2024-03-15 22:58:59,,,
bc5acae9-7733-46c4-8127-c3790937ae18,Lynuce Naling,https://play-lh.googleusercontent.com/a-/ALV-UjUgeTEbo7ARMHo9YjCIIDYAja3TY8FYUkB8MZTV2pLc18w,Baba ng fair,1,0,v4.2411.3,2024-03-15 21:40:59,,,v4.2411.3
188408ef-57ef-4704-bebe-14af31a91960,Aaron Alonso,https://play-lh.googleusercontent.com/a-/ALV-UjXUHC1GKN4KsSGFQIbgFgn-Vr4UBleXFReaU_AZXFoEtM0,Sobrang baba ng fare unfair sa mga rider,1,0,,2024-03-15 21:39:30,,,
744c2a3a-41f0-4cd3-bf20-884142f32851,Smokeyyy,https://play-lh.googleusercontent.com/a-/ALV-UjXFNIOmFtgxitTdzfxHf6fxHYDbgVGzf4Z6VasSpbTm31I,"low fare for riders and trashy system,please work on it",1,0,v4.2349.4,2024-03-15 21:14:48,,,v4.2349.4
0a077f9b-2456-4d45-a9da-491667b0329e,Nadir Ali,https://play-lh.googleusercontent.com/a-/ALV-UjVDOVzsqcsTCpMCvocSsbhu2wksCGjIu9Ob5Ks0orGXKw,This application is not interesting,5,0,v4.2411.3,2024-03-15 19:47:33,,,v4.2411.3
